243,2012,16-09-2012,20:00,Coritiba,Santos,1,2,A
244,2012,16-09-2012,20:00,Cruzeiro,Vasco,1,1,D
245,2012,16-09-2012,20:00,Nautico,Atletico-MG,1,0,H
246,2012,16-09-2012,20:00,Palmeiras,Corinthians,0,2,A
247,2012,16-09-2012,22:30,Flamengo RJ,Gremio,1,1,D
248,2012,16-09-2012,22:30,Internacional,Sport Recife,2,2,D
249,2012,16-09-2012,22:30,Ponte Preta,Botafogo RJ,0,0,D
250,2012,22-09-2012,22:30,Figueirense,Palmeiras,1,3,A
251,2012,22-09-2012,22:30,Fluminense,Nautico,2,1,H
252,2012,23-09-2012,01:00,Santos,Portuguesa,1,3,A
253,2012,23-09-2012,20:00,Atletico GO,Flamengo RJ,1,2,A
254,2012,23-09-2012,20:00,Botafogo RJ,Corinthians,2,2,D
255,2012,23-09-2012,20:00,Ponte Preta,Vasco,0,0,D
256,2012,23-09-2012,20:00,Sao Paulo,Cruzeiro,1,0,H
257,2012,23-09-2012,22:30,Atletico-MG,Gremio,0,0,D
258,2012,23-09-2012,22:30,Internacional,Bahia,3,1,H
259,2012,23-09-2012,22:30,Sport Recife,Coritiba,1,0,H
260,2012,27-09-2012,02:00,Flamengo RJ,Atletico-MG,2,1,H
261,2012,29-09-2012,22:30,Cruzeiro,Internacional,0,0,D
262,2012,29-09-2012,22:30,Nautico,Atletico GO,2,0,H
263,2012,29-09-2012,22:30,Portuguesa,Atletico-MG,1,1,D
264,2012,29-09-2012,22:30,Vasco,Figueirense,3,1,H
265,2012,30-09-2012,01:00,Palmeiras,Ponte Preta,3,0,H
266,2012,30-09-2012,20:00,Bahia,Botafogo RJ,2,0,H
267,2012,30-09-2012,20:00,Corinthians,Sport Recife,3,0,H
268,2012,30-09-2012,20:00,Coritiba,Sao Paulo,1,1,D
269,2012,30-09-2012,20:00,Flamengo RJ,Fluminense,0,1,A
270,2012,30-09-2012,22:30,Gremio,Santos,1,1,D
271,2012,05-10-2012,01:00,Coritiba,Ponte Preta,1,0,H
272,2012,05-10-2012,01:00,Flamengo RJ,Bahia,0,0,D
273,2012,05-10-2012,01:00,Portuguesa,Sport Recife,5,1,H
274,2012,06-10-2012,20:00,Sao Paulo,Palmeiras,3,0,H
275,2012,06-10-2012,20:20,Atletico GO,Vasco,0,1,A
276,2012,06-10-2012,20:20,Nautico,Corinthians,2,1,H
277,2012,06-10-2012,20:20,Santos,Internacional,1,1,D
278,2012,06-10-2012,22:30,Atletico-MG,Figueirense,6,0,H
279,2012,06-10-2012,22:30,Fluminense,Botafogo RJ,1,0,H
280,2012,06-10-2012,22:30,Gremio,Cruzeiro,2,1,H
281,2012,10-10-2012,23:30,Bahia,Fluminense,0,2,A
282,2012,10-10-2012,23:30,Botafogo RJ,Santos,0,2,A
283,2012,10-10-2012,23:30,Cruzeiro,Portuguesa,2,0,H
284,2012,10-10-2012,23:30,Figueirense,Atletico GO,3,1,H
285,2012,10-10-2012,23:30,Ponte Preta,Nautico,2,1,H
286,2012,11-10-2012,02:00,Corinthians,Flamengo RJ,3,2,H
287,2012,11-10-2012,02:00,Internacional,Atletico-MG,3,0,H
288,2012,11-10-2012,02:00,Vasco,Sao Paulo,0,2,A
289,2012,12-10-2012,01:00,Palmeiras,Coritiba,0,1,A
290,2012,12-10-2012,01:00,Sport Recife,Gremio,1,3,A
291,2012,13-10-2012,22:30,Atletico GO,Internacional,3,1,H
292,2012,13-10-2012,22:30,Flamengo RJ,Cruzeiro,1,1,D
293,2012,14-10-2012,01:00,Portuguesa,Corinthians,1,1,D
294,2012,14-10-2012,20:00,Atletico-MG,Sport Recife,2,1,H
295,2012,14-10-2012,20:00,Coritiba,Bahia,2,1,H
296,2012,14-10-2012,20:00,Nautico,Palmeiras,1,0,H
297,2012,14-10-2012,20:00,Santos,Vasco,2,0,H
298,2012,14-10-2012,20:00,Sao Paulo,Figueirense,2,0,H
299,2012,14-10-2012,22:30,Fluminense,Ponte Preta,2,1,H
300,2012,14-10-2012,22:30,Gremio,Botafogo RJ,1,1,D
301,2012,17-10-2012,23:30,Bahia,Palmeiras,0,1,A
302,2012,17-10-2012,23:30,Coritiba,Nautico,2,1,H
303,2012,17-10-2012,23:30,Fluminense,Gremio,2,2,D
304,2012,17-10-2012,23:30,Internacional,Figueirense,2,3,A
305,2012,18-10-2012,02:00,Cruzeiro,Corinthians,2,0,H
306,2012,18-10-2012,02:00,Portuguesa,Flamengo RJ,0,0,D
307,2012,18-10-2012,02:00,Santos,Atletico-MG,2,2,D
308,2012,19-10-2012,01:00,Botafogo RJ,Vasco,3,2,H
